metlocid,date_time,avg_airt3m,std_airt3m,min_airt3m,max_airt3m,n_airt3m,avg_airtdel3m1,std_airtdel3m1,min_airtdel3m1,max_airtdel3m1,n_airtdel3m1,n_comments
HOEM,6/3/95,-35.43208342,3.796296607,-41.5,-28.49,72,-0.615555552,0.341718472,-1.41,-0.18,72,0
HOEM,6/4/95,-29.41180558,6.876228628,-37.91,-19.82,72,-0.43375,0.165728758,-1.01,-0.19,72,0
HOEM,6/5/95,-20.23194446,2.94515201,-23.85,-12.8,72,-0.279999999,0.134132582,-0.66,0.02,72,0
HOEM,6/6/95,-22.96055563,0.902642202,-25.22,-21.36,72,-0.33486111,0.177486303,-0.96,-0.02,72,0
HOEM,6/7/95,-29.24499997,3.129169031,-34.34,-22.85,72,-0.853611114,0.248456109,-1.58,-0.36,72,0
HOEM,6/8/95,-34.8558334,1.226111084,-37.88,-31.72,72,-0.753750002,0.244755918,-1.33,-0.31,72,0
HOEM,6/9/95,-36.38958343,1.920265075,-39.17,-30.42,72,-0.701249998,0.212655493,-1.24,-0.14,72,0
HOEM,6/10/95,-14.70347223,5.464779682,-32.27,-8.87,72,-0.415555555,0.181200136,-1.01,0.12,72,0
HOEM,6/11/95,-22.58236112,4.88916406,-27.17,-10.23,72,-0.270277778,0.245230402,-0.72,0.23,72,0
HOEM,6/12/95,-30.70736098,2.740956976,-34.32,-25.88,72,-0.634444442,0.167843732,-1.02,-0.26,72,0
HOEM,6/13/95,-18.58138888,3.643385004,-30.65,-13.71,72,-0.343333335,0.163388412,-1.05,-0.21,72,0
HOEM,6/14/95,-18.96208323,5.112101276,-26.38,-12.45,72,-0.643888891,0.33738245,-1.43,-0.26,72,0
HOEM,6/15/95,-18.43666662,4.094962254,-23.93,-10.48,72,-0.58583333,0.23477739,-1.09,-0.17,72,0
HOEM,6/16/95,-15.82541659,5.813631958,-27.38,-9.92,72,-0.669166664,0.300397621,-1.65,-0.23,72,0
HOEM,6/17/95,-27.6011112,1.133082012,-30.53,-25.41,72,-0.52263889,0.221537481,-1.1,-0.14,72,0
HOEM,6/18/95,-31.48250002,1.316673987,-34.24,-29.54,72,-0.420416668,0.221463998,-1.02,-0.02,72,0
HOEM,6/19/95,-32.64486117,2.851090194,-37.07,-25.64,72,-0.309444445,0.175209243,-0.71,-0.01,72,0
HOEM,6/20/95,-26.79722227,3.860453967,-33.9,-22.64,72,-0.460555556,0.241671925,-1.22,-0.23,72,0
HOEM,6/21/95,-30.16124998,3.556692587,-35,-22.67,72,-0.557777781,0.281020392,-1.2,-0.08,72,0
HOEM,6/22/95,-19.26013878,2.547064834,-29.3,-16.9,72,-0.355000001,0.128928411,-0.91,-0.23,72,0
HOEM,6/23/95,-26.49833348,5.513402181,-33.09,-17.16,72,-0.537916663,0.209304257,-1.17,-0.18,72,0
HOEM,6/24/95,-29.57416675,3.398560452,-33.97,-21.52,72,-0.661111112,0.208391263,-1.21,-0.18,72,0
HOEM,6/25/95,-17.81569452,4.699825894,-29.86,-12.04,72,-0.39666667,0.209297958,-1.34,-0.25,72,0
HOEM,6/26/95,-16.00069443,3.995819329,-24.99,-12.55,72,-0.468333335,0.25555794,-1.34,-0.23,72,0
HOEM,6/27/95,-25.85777781,2.969626633,-29.94,-19.24,72,-0.583750002,0.340055664,-1.27,-0.06,72,0
HOEM,6/28/95,-25.87541665,6.913441884,-31.96,-13.37,72,-0.779999998,0.30215657,-1.97,-0.3,72,0
HOEM,6/29/95,-18.35819449,8.838620495,-28.66,-4.28,72,-0.354027777,0.225923205,-1.04,0.01,72,0
HOEM,6/30/95,-8.529583332,4.444299486,-16.39,-3.36,72,-0.494444443,0.189965815,-1.01,-0.09,72,0
HOEM,7/1/95,-18.20875,7.615079967,-26.13,-6.27,72,-0.236944444,0.209376263,-0.72,0.09,72,0
HOEM,7/2/95,-23.42055557,5.362495792,-29.86,-14.26,72,-0.395138888,0.184444296,-0.73,0.05,72,0
HOEM,7/3/95,-24.12569454,3.685445284,-26.74,-13.74,72,-0.332638888,0.173789518,-0.81,-0.06,72,0
HOEM,7/4/95,-18.9079167,5.075821762,-24.98,-10.94,72,-0.45,0.230980764,-1.22,-0.07,72,0
HOEM,7/5/95,-22.50902783,2.879105111,-27.37,-17.59,72,-0.489305556,0.339595148,-1.33,0.05,72,0
HOEM,7/6/95,-28.41124996,1.363645603,-30.9,-25.88,72,-0.77152778,0.213572303,-1.32,-0.38,72,0
HOEM,7/7/95,-28.19527793,0.799371268,-29.7,-26.08,72,-0.473333334,0.2761914,-1.06,-0.01,72,0
HOEM,7/8/95,-32.22597218,2.290623111,-35.65,-26.88,72,-0.689027777,0.207290773,-1.23,-0.17,72,0
HOEM,7/9/95,-32.99347221,1.124295237,-34.77,-30.49,72,-0.599444441,0.199900598,-1.29,-0.18,72,0
HOEM,7/10/95,-35.48125013,1.00442682,-37.13,-32.75,72,-0.575138886,0.225794328,-1.23,-0.23,72,0
HOEM,7/11/95,-31.54805565,1.00033321,-34.82,-30.12,72,-0.545833332,0.322633309,-1.27,-0.1,72,0
HOEM,7/12/95,-33.07305561,1.818160768,-36.07,-28.61,72,-0.400694447,0.396805295,-1.63,0.05,72,0
HOEM,7/13/95,-26.29916663,2.219350065,-29.94,-22.66,72,-0.130972221,0.034032284,-0.21,-0.05,72,0
HOEM,7/14/95,-25.56444436,4.045547789,-33.49,-20.25,72,-0.330833335,0.270600537,-1.21,-0.01,72,0
HOEM,7/15/95,-34.90833325,0.76199328,-36.57,-32.77,72,-0.538749999,0.170475206,-1,-0.14,72,0
HOEM,7/16/95,-36.71763897,1.360507147,-38.89,-32.86,72,-0.838055557,0.245853725,-1.48,-0.34,72,0
HOEM,7/17/95,-34.81402765,1.428964456,-37.33,-31.7,72,-0.78597222,0.318467543,-1.49,-0.22,72,0
HOEM,7/18/95,-22.16875007,9.767839783,-35.83,-8.97,72,-0.498888887,0.196322208,-1.15,-0.07,72,0
HOEM,7/19/95,-21.56027779,2.595731044,-26.1,-9.62,72,-0.440694442,0.24895458,-1.24,-0.04,72,0
HOEM,7/20/95,-27.48902782,1.777929797,-30.53,-24,72,-0.7775,0.284821413,-1.39,-0.2,72,0
HOEM,7/21/95,-27.80513891,4.122570049,-32.41,-18.24,72,-0.829166664,0.399893473,-1.97,-0.15,72,0
HOEM,7/22/95,-29.19277774,5.103475947,-34.37,-18.3,72,-0.812083338,0.23723132,-1.39,-0.3,72,0
HOEM,7/23/95,-30.89819442,1.62049059,-33.8,-27.62,72,-0.740972222,0.210767607,-1.3,-0.3,72,0
HOEM,7/24/95,-28.95861114,3.944295272,-33.97,-22.6,72,-0.69625,0.273075536,-1.26,-0.23,72,0
HOEM,7/25/95,-33.45319454,1.393495862,-36.24,-30.67,72,-0.695555552,0.241228595,-1.18,-0.19,72,0
HOEM,7/26/95,-28.14652787,5.27857809,-35.46,-19.43,72,-0.774583331,0.290307934,-1.51,-0.34,72,0
HOEM,7/27/95,-34.1626389,2.053860118,-37.47,-29.62,72,-0.847638884,0.189725468,-1.42,-0.51,72,0
HOEM,7/28/95,-29.63930541,4.846413968,-34.87,-20.64,72,-0.744444441,0.235598666,-1.38,-0.3,72,0
HOEM,7/29/95,-26.37874995,4.751049251,-32.38,-16.96,72,-0.672361112,0.396312199,-1.94,-0.09,72,0
HOEM,7/30/95,-29.34486111,2.015311835,-32.82,-24.12,72,-0.602777776,0.275452106,-1.35,-0.14,72,0
HOEM,7/31/95,-23.94930575,1.232016896,-25.91,-21.78,72,-0.362916667,0.24411056,-0.98,-0.08,72,0
HOEM,8/1/95,-26.52166687,1.133420598,-29.2,-24.7,72,-0.630416667,0.241919774,-1.23,-0.17,72,0
HOEM,8/2/95,-28.26277775,1.273367745,-30.69,-25.56,72,-0.653611112,0.178785466,-0.99,-0.25,72,0
HOEM,8/3/95,-30.18916672,3.826288905,-33.07,-12.23,72,-0.788888888,0.204956579,-1.46,-0.37,72,0
HOEM,8/4/95,-29.27333326,2.67687182,-33.09,-13.58,72,-0.814305554,0.276959479,-1.5,-0.03,72,0
HOEM,8/5/95,-18.15124995,2.06129854,-29.38,-14.45,72,-0.344444445,0.137255689,-0.91,-0.16,72,0
HOEM,8/6/95,-17.04888891,0.703369267,-18.39,-15.25,72,-0.291944446,0.034829117,-0.38,-0.18,72,0
HOEM,8/7/95,-14.66499998,0.916047891,-16.67,-13.24,72,-0.342083335,0.042523811,-0.47,-0.26,72,0
HOEM,8/8/95,-24.79958337,4.1586646,-28.55,-13.57,72,-0.681388889,0.235637016,-1.35,-0.07,72,0
HOEM,8/9/95,-19.95291674,4.320052741,-28.82,-13.48,72,-0.524861112,0.258789128,-1.48,-0.2,72,0
HOEM,8/10/95,-23.3145833,3.734453577,-29.56,-18.34,72,-0.361388889,0.215526251,-0.87,0.01,72,0
HOEM,8/11/95,-23.69472226,2.432190778,-29.58,-20.62,72,-0.332638888,0.18375575,-1.17,-0.01,72,0
HOEM,8/12/95,-33.41097236,1.653186792,-36.18,-29.68,72,-0.494861108,0.158469733,-0.83,-0.16,72,0
HOEM,8/13/95,-34.44749996,1.964012684,-37.07,-22.97,72,-0.601111109,0.1885867,-1.16,-0.27,72,0
HOEM,8/14/95,-17.13263892,3.665855798,-21.33,-10.27,72,-0.35152778,0.09601437,-0.84,-0.12,72,0
HOEM,8/15/95,-7.047777785,3.49567467,-16.32,-3.23,72,-0.374583333,0.115769776,-0.67,-0.08,72,0
HOEM,8/16/95,-15.37972225,7.572039005,-26.67,-3.22,72,-0.525138886,0.185987984,-0.99,-0.03,72,0
HOEM,8/17/95,-20.70666673,2.890686828,-25.91,-16.35,72,-0.291666665,0.136154425,-0.68,-0.04,72,0
HOEM,8/18/95,-25.25041681,1.810939625,-29.52,-22.54,72,-0.427916665,0.20398797,-0.92,-0.1,72,0
HOEM,8/19/95,-28.5956943,2.202612362,-31.7,-24.3,72,-0.804027775,0.291033415,-1.75,-0.42,72,0
HOEM,8/20/95,-28.59625,1.379128545,-30.51,-25.81,72,-0.525833331,0.405461827,-1.54,-0.04,72,0
HOEM,8/21/95,-28.88027782,1.076750369,-29.92,-23.19,72,-0.168888889,0.115265225,-0.5,0.03,72,0
HOEM,8/22/95,-17.11569447,2.545849296,-25.09,-14.29,72,-0.325277779,0.068009366,-0.54,-0.09,72,0
HOEM,8/23/95,-19.5488889,3.536097411,-23.85,-14.12,72,-0.367222223,0.175613389,-0.93,-0.04,72,0
HOEM,8/24/95,-24.35166666,2.260237466,-29.18,-20.84,72,-0.434305556,0.21136596,-1.08,-0.09,72,0
HOEM,8/25/95,-30.11472236,1.726595673,-34.24,-27.86,72,-0.798055555,0.267084618,-1.39,-0.25,72,0
HOEM,8/26/95,-34.20138889,0.724092975,-35.75,-32.05,72,-0.587499998,0.224165115,-1.26,-0.17,72,0
HOEM,8/27/95,-30.34138882,6.638112099,-36.21,-12.91,72,-0.434861111,0.304496782,-1.11,0.14,72,0
HOEM,8/28/95,-36.18347258,1.717245871,-39.14,-32.16,72,-0.626527773,0.160440935,-1.05,-0.3,72,0
HOEM,8/29/95,-35.65013885,0.973995007,-37.74,-33.59,72,-0.619861109,0.233717615,-1.19,-0.19,72,0
HOEM,8/30/95,-32.50236093,3.071021792,-37.21,-27.24,72,-0.636944439,0.309459492,-1.52,-0.19,72,0
HOEM,8/31/95,-36.30166679,1.284640467,-37.94,-32.63,72,-0.702638888,0.304667881,-1.49,-0.18,72,0
HOEM,9/1/95,-32.99833348,0.801884972,-35.57,-30.99,72,-0.307916667,0.203469466,-0.78,0.03,72,0
HOEM,9/2/95,-32.19736112,1.359422049,-34.27,-29.2,72,-0.346111112,0.235638515,-0.93,0.01,72,0
HOEM,9/3/95,-31.78208351,1.459873751,-35.02,-29.12,72,-0.322500001,0.284796692,-1.11,0.09,72,0
HOEM,9/4/95,-36.98444451,1.48724507,-39.43,-34.79,72,-0.218749997,0.254624479,-0.76,0.1,72,0
HOEM,9/5/95,-39.67083364,0.801468208,-42.62,-38.15,72,-0.453194444,0.178710767,-0.96,-0.05,72,0
HOEM,9/6/95,-41.19902812,1.185261972,-43.2,-38.86,72,-0.593472221,0.198225649,-1.18,-0.2,72,0
HOEM,9/7/95,-40.96027782,1.842755282,-43.98,-36.76,72,-0.515833333,0.263335859,-1.06,0.03,72,0
HOEM,9/8/95,-35.3955556,1.532035225,-38.33,-32.59,72,-0.456388889,0.261648647,-1,0.01,72,0
HOEM,9/9/95,-35.30694453,1.510640782,-38.61,-32.2,72,-1.003472223,0.278401679,-1.72,-0.48,72,0
HOEM,9/10/95,-35.1070834,1.745288444,-39.43,-31.26,72,-0.631527774,0.210717483,-1.27,-0.2,72,0
HOEM,9/11/95,-37.99652778,1.478555847,-41.32,-35.7,72,-0.45833333,0.200429113,-1.06,-0.06,72,0
HOEM,9/12/95,-40.65791708,1.00309378,-42.47,-37.97,72,-0.688055555,0.232522232,-1.25,-0.24,72,0
HOEM,9/13/95,-35.44555526,2.194535938,-39.08,-31.96,72,-0.192222222,0.177599187,-0.71,0.14,72,0
HOEM,9/14/95,-26.33583323,5.869166641,-33.54,-17.28,72,-0.198055556,0.100107533,-0.55,-0.04,72,0
HOEM,9/15/95,-16.68833339,1.19702808,-19.77,-14.82,72,-0.279999999,0.067092537,-0.44,-0.13,72,0
HOEM,9/16/95,-20.05763879,3.414128283,-25.01,-15.84,72,-0.402916667,0.18614274,-0.82,-0.04,72,0
HOEM,9/17/95,-10.93486118,2.360739928,-15.62,-8.02,72,-0.27138889,0.057342697,-0.37,-0.19,72,0
HOEM,9/18/95,-11.45208336,3.528253763,-18.77,-8.21,72,-0.343749999,0.122099445,-0.56,-0.03,72,0
HOEM,9/19/95,-22.41083344,1.724570356,-26.32,-19.36,72,-0.802222224,0.263209993,-1.46,-0.34,72,0
HOEM,9/20/95,-20.03402776,6.941434724,-26.08,-7.93,72,-0.276944445,0.261370382,-1.08,0.11,72,0
HOEM,9/21/95,-23.91513877,3.940848908,-28.95,-13.72,72,-0.693055556,0.304620013,-1.72,-0.22,72,0
HOEM,9/22/95,-15.27013894,3.294321061,-20.99,-11.57,72,-0.505416665,0.286174065,-1.38,-0.24,72,0
HOEM,9/23/95,-15.29277774,4.099232086,-22.13,-10.17,72,-0.422083332,0.254635545,-1.2,-0.01,72,0
HOEM,9/24/95,-17.96513891,2.184682889,-22.06,-10.24,72,-0.311388888,0.190775331,-0.8,-0.02,72,0
HOEM,9/25/95,-23.56833331,1.430463298,-26.83,-20.96,72,-0.701527774,0.232304188,-1.3,-0.26,72,0
HOEM,9/26/95,-24.08694447,2.258729376,-27.8,-16.69,72,-0.60263889,0.229346861,-1.61,-0.14,72,0
HOEM,9/27/95,-23.02305559,2.946277469,-26.46,-14.22,72,-0.360972219,0.251805643,-1.05,0.2,72,0
HOEM,9/28/95,-16.6991667,1.567693916,-18.84,-13.5,72,-0.253194446,0.11562234,-0.54,0.06,72,0
HOEM,9/29/95,-19.0308334,1.883136225,-21.19,-12.05,72,-0.222499999,0.145822098,-0.62,0.1,72,0
HOEM,9/30/95,-19.67930569,1.700937899,-22.28,-16,72,-0.40875,0.166004728,-0.9,-0.07,72,0
HOEM,10/1/95,-14.09444443,2.992716932,-17.98,-7.36,72,-0.251944443,0.111905879,-0.78,-0.06,72,0
HOEM,10/2/95,-12.54569444,2.876794863,-17.14,-8.72,72,-0.347916669,0.154226263,-0.85,-0.05,72,0
HOEM,10/3/95,-13.78194443,2.601947566,-16.64,-7.53,72,-0.251527777,0.131681002,-0.57,-0.01,72,0
HOEM,10/4/95,-13.39916666,4.173605741,-21.56,-8.51,72,-0.334583333,0.136659724,-0.69,0,72,0
HOEM,10/5/95,-21.17958331,2.743826684,-26.57,-17.61,72,-0.420833331,0.269865639,-1.04,-0.06,72,0
HOEM,10/6/95,-23.60027779,3.432332232,-29.4,-18.76,72,-0.383333333,0.262023546,-1.01,0.41,72,0
HOEM,10/7/95,-23.14291671,2.256616162,-26.29,-18.16,72,-0.427916664,0.351451466,-1.41,0.82,72,0
HOEM,10/8/95,-18.10888885,4.530835666,-26.62,-12.72,72,-0.374999999,0.208164343,-1.01,-0.06,72,0
HOEM,10/9/95,-15.44263885,2.438472724,-20.91,-11.9,72,-0.264583334,0.240884154,-0.79,0.64,72,0
HOEM,10/10/95,-22.41097228,2.094592713,-26.65,-18.2,72,-0.549722222,0.515478647,-1.63,1.44,72,0
HOEM,10/11/95,-23.69791675,2.261881221,-28.19,-17.93,72,-0.338472221,0.323604959,-1.45,0.54,72,0
HOEM,10/12/95,-21.36750001,3.358795839,-28.45,-16.66,72,-0.507777778,0.375196556,-1.9,0.18,72,0
HOEM,10/13/95,-23.14666661,1.251501673,-25.64,-21.2,72,-0.454166665,0.335054124,-1.05,0.12,72,0
HOEM,10/14/95,-22.82902779,3.38738256,-28.66,-16.75,72,-0.702777774,0.395834728,-1.84,0.41,72,0
HOEM,10/15/95,-11.68194444,3.854663381,-21.83,-5.19,72,-0.487777775,0.271657519,-1.16,0.04,72,0
HOEM,10/16/95,-13.85944446,1.512106037,-17.45,-11.21,72,-0.44861111,0.24563402,-1.03,0.04,72,0
HOEM,10/17/95,-11.90916671,2.232453775,-16.85,-6.84,72,-0.38486111,0.314584425,-1.1,0.05,72,0
HOEM,10/18/95,-11.85763886,1.68544264,-15.28,-8.98,72,-0.390277777,0.301133882,-1.48,0.04,72,0
HOEM,10/19/95,-15.45138894,0.531851185,-16.17,-13.74,72,-0.086250001,0.158642459,-0.57,0.14,72,0
HOEM,10/20/95,-15.26749998,2.384918445,-17.85,-11.33,72,-0.065555556,0.158664221,-0.56,0.22,72,0
HOEM,10/21/95,-14.87680561,1.683306474,-17.89,-11.76,72,-0.074027778,0.1134809,-0.31,0.12,72,0
HOEM,10/22/95,-15.40222222,2.193679243,-18.28,-11.07,72,-0.460555555,0.301484069,-1.51,0.12,72,0
HOEM,10/23/95,-16.52986109,2.123233348,-19.85,-11.62,72,-0.653055551,0.548330726,-2.62,0.77,72,0
HOEM,10/24/95,-17.90180552,2.172491418,-22.15,-14.21,72,-0.463749997,0.34678173,-1.26,0.19,72,0
HOEM,10/25/95,-18.80263901,1.361073439,-21.88,-16.28,72,-0.1575,0.271385334,-0.87,0.42,72,0
HOEM,10/26/95,-21.34291665,1.773325417,-24.27,-17.76,72,-0.315555555,0.275711059,-0.87,0.43,72,0
HOEM,10/27/95,-22.50930542,2.349113907,-27.28,-19.09,72,-0.365694445,0.463741148,-2.51,0.62,72,0
HOEM,10/28/95,-21.76444432,2.910456496,-26.79,-17.5,72,-0.528055555,0.454869238,-1.68,0.39,72,0
HOEM,10/29/95,-21.22777777,2.88775137,-26.65,-17.16,72,-0.426111112,0.475090964,-1.55,0.86,72,0
HOEM,10/30/95,-20.98597225,2.521353178,-25.41,-17.75,72,-0.30736111,0.313445157,-1.14,0.29,72,0
HOEM,10/31/95,-19.92027766,2.71184986,-24.55,-14.4,72,-0.34083333,0.488584469,-2.29,0.96,72,0
HOEM,11/1/95,-19.07958334,2.10542455,-23.53,-15.38,72,-0.136249999,0.269205597,-0.9,0.49,72,0
HOEM,11/2/95,-12.64236106,3.498006826,-21.96,-6.28,72,-0.209722223,0.316508118,-1.21,0.33,72,0
HOEM,11/3/95,-12.29708338,1.19382977,-14.63,-10.42,72,-0.153333333,0.268747746,-1.02,0.63,72,0
HOEM,11/4/95,-10.92583335,2.291375607,-14.75,-6.02,72,-0.177361111,0.188036506,-0.68,0.66,72,0
HOEM,11/5/95,-12.48152782,2.347240285,-17.33,-8.56,72,-0.246805556,0.470297557,-1.5,1.28,72,0
HOEM,11/6/95,-14.50305555,1.849869929,-18.11,-10.37,72,-0.1775,0.480101956,-1.17,1.08,72,0
HOEM,11/7/95,-13.2891667,1.841553053,-17.02,-8.96,72,-0.096111112,0.190577741,-0.74,0.14,72,0
HOEM,11/8/95,-14.2155555,1.986460353,-18.72,-11.81,72,-0.105277778,0.384531806,-0.97,0.81,72,0
HOEM,11/9/95,-11.32444451,1.143096701,-13.14,-9.13,72,-0.041944445,0.183745376,-0.32,0.37,72,0
HOEM,11/10/95,-11.48513887,1.582700429,-13.55,-8.55,72,-0.063611111,0.143726125,-0.62,0.22,72,0
HOEM,11/11/95,0.147777771,2.275881656,-11.51,2.13,72,-0.37736111,0.089348076,-0.54,-0.09,72,0
HOEM,11/12/95,-0.048055559,0.88194829,-1.45,2.01,72,-0.29333333,0.200422087,-1.13,0.11,72,0
HOEM,11/13/95,-5.35680557,1.563681834,-8.05,-2,72,-0.087777778,0.267240579,-0.57,0.7,72,0
HOEM,11/14/95,-6.641249994,0.766493641,-8.38,-5.25,72,-0.085000001,0.264399402,-1.2,0.24,72,0
HOEM,11/15/95,-8.272638884,1.694049234,-10.83,-4.66,72,-0.066944445,0.225686051,-0.73,0.53,72,0
HOEM,11/16/95,-5.757638888,1.577820297,-8.9,-3.54,72,-0.133472222,0.171070858,-0.57,0.16,72,0
HOEM,11/17/95,-6.388750017,1.152625843,-9.43,-4.25,72,-0.08111111,0.407985625,-1.24,1.21,72,0
HOEM,11/18/95,-6.386388871,1.2349982,-9.57,-4.74,72,-0.000694444,0.305380511,-0.82,0.91,72,0
HOEM,11/19/95,-7.089444465,1.410221131,-10.07,-3.87,72,-0.023611112,0.303005162,-0.89,0.84,72,0
HOEM,11/20/95,-8.907361117,2.138460692,-13.47,-6.21,72,0.141666664,0.233949552,-0.3,0.9,72,0
HOEM,11/21/95,-5.927222229,1.508105032,-8.58,-3.02,72,0.000277777,0.134037752,-0.29,0.22,72,0
HOEM,11/22/95,-1.107916671,1.913499816,-4.39,1.47,72,-0.217638889,0.069818538,-0.42,-0.01,72,0
HOEM,11/23/95,-2.662638894,2.490780739,-6.95,2.45,72,-0.048472223,0.118875717,-0.33,0.31,72,0
HOEM,11/24/95,0.874444436,1.672193371,-2.84,3.6,72,-0.097499999,0.189274003,-0.54,0.54,72,0
HOEM,11/25/95,0.025972228,0.967122435,-2.05,3.14,72,-0.035694444,0.262908044,-0.91,1.34,72,0
HOEM,11/26/95,-0.607777774,2.26824634,-4.37,2.7,72,-0.090555556,0.177596544,-0.48,0.27,72,0
HOEM,11/27/95,-2.180555542,1.550729841,-4.86,0.89,72,-0.019583333,0.119263436,-0.48,0.21,72,0
HOEM,11/28/95,-3.28531646,1.195563203,-5.89,-0.95,79,-0.006170213,0.231474982,-0.67,0.31,47,0
HOEM,11/29/95,-2.692916679,1.298201117,-6.24,0.57,96,,,,,0,0
HOEM,11/30/95,-5.510322617,1.65441861,-8.86,1.7,93,,,,,0,3
HOEM,12/1/95,-4.382291678,2.25920223,-8.48,-1.66,96,,,,,0,0
HOEM,12/2/95,-1.014687495,1.294052751,-2.85,1.97,96,,,,,0,0
HOEM,12/3/95,-1.332395832,0.758299682,-3.03,-0.12,96,,,,,0,0
HOEM,12/4/95,-2.068750003,0.61392311,-3.06,-0.24,96,,,,,0,0
HOEM,12/5/95,-2.399791668,0.894988367,-4.07,0.23,96,,,,,0,0
HOEM,12/6/95,-2.495729163,1.299257062,-4.74,0.35,96,,,,,0,0
HOEM,12/7/95,-3.581666676,0.864123121,-5.76,-1.95,96,,,,,0,0
HOEM,12/8/95,-3.513854166,1.479554249,-5.75,-0.61,96,,,,,0,0
HOEM,12/9/95,-0.529687499,0.741945452,-2.4,0.98,96,,,,,0,0
HOEM,12/10/95,1.339479174,2.026760123,-2.32,5.41,96,,,,,0,0
HOEM,12/11/95,0.204791666,0.734170468,-1.02,2.04,96,,,,,0,0
HOEM,12/12/95,-1.138333336,0.604127321,-2.6,0.12,96,,,,,0,0
HOEM,12/13/95,-1.261354166,0.870184032,-2.9,0.47,96,,,,,0,0
HOEM,12/14/95,-0.699479165,0.71185801,-2.11,1.45,96,,,,,0,0
HOEM,12/15/95,0.225937503,0.664023745,-1.51,1.53,96,,,,,0,0
HOEM,12/16/95,-2.05979166,1.03192919,-4.01,-0.31,96,,,,,0,0
HOEM,12/17/95,-2.741249995,0.981492144,-4.84,-1.35,96,,,,,0,0
HOEM,12/18/95,-2.564583323,1.315916253,-4.79,0.1,96,,,,,0,0
HOEM,12/19/95,-2.714687499,0.691145444,-4.13,-1.71,96,,,,,0,0
HOEM,12/20/95,-0.856041666,1.014247429,-2.71,0.8,96,,,,,0,0
HOEM,12/21/95,1.566770844,1.977255151,-1.77,5.57,96,,,,,0,0
HOEM,12/22/95,1.552395838,0.996013894,-0.18,3.25,96,,,,,0,0
HOEM,12/23/95,2.965312486,1.241259075,1.06,6.5,96,,,,,0,0
HOEM,12/24/95,3.573333333,0.799700837,2.25,6.13,96,,,,,0,0
HOEM,12/25/95,0.968020835,0.697045827,-0.77,2.98,96,,,,,0,0
HOEM,12/26/95,0.161041667,0.787080517,-1.34,2.02,96,,,,,0,0
HOEM,12/27/95,-0.342812505,0.843145368,-1.81,1.06,96,,,,,0,0
HOEM,12/28/95,-0.072708335,0.70224374,-1.57,1.11,96,-0.261562502,0.138193634,-0.66,-0.02,32,0
HOEM,12/29/95,-0.612395836,0.818160641,-2.45,0.96,96,0.103958334,0.163954288,-0.39,0.48,96,0
HOEM,12/30/95,-2.028125011,0.553418685,-2.99,-0.71,96,0.025208333,0.105011068,-0.32,0.25,96,0
HOEM,12/31/95,-0.744166666,0.971991624,-3.1,1.86,96,0.06,0.288553561,-0.74,0.7,96,0
HOEM,1/1/96,-3.013958359,1.324212965,-5,-0.43,96,0.097812501,0.127751429,-0.29,0.36,96,0
HOEM,1/2/96,-4.222395852,0.426572005,-5.19,-3.04,96,0.091979167,0.072120073,-0.1,0.25,96,0
HOEM,1/3/96,-4.166979174,0.800996908,-5.86,-2.15,96,0.139479167,0.11335431,-0.09,0.48,96,0
HOEM,1/4/96,-3.761354176,1.030669313,-5.98,-2.2,96,0.126145833,0.072813674,-0.03,0.29,96,0
HOEM,1/5/96,-4.688333313,0.669157624,-5.61,-2.89,96,0.140208334,0.058615234,0.01,0.27,96,0
HOEM,1/6/96,-4.653437488,0.910775064,-6.12,-2.97,96,0.135416667,0.135272953,-0.31,0.5,96,0
HOEM,1/7/96,-2.903437523,1.033628099,-4.44,-1.46,96,0.068541666,0.086096386,-0.17,0.26,96,0
HOEM,1/8/96,-3.049999988,0.713783104,-4.46,-1.28,96,0.173854167,0.17421324,-0.4,0.43,96,0
HOEM,1/9/96,-2.381354165,0.876629453,-3.79,-0.96,96,0.153020833,0.107165586,-0.17,0.43,96,0
HOEM,1/10/96,0.093645842,1.469031267,-2.22,2.57,96,-0.006458335,0.304896808,-1.22,0.5,96,0
HOEM,1/11/96,1.453645827,1.116541757,-1.26,3.51,96,-0.151458333,0.361220093,-1.57,0.47,96,0
HOEM,1/12/96,-2.222291665,0.63826653,-3.16,-1.27,96,0.110312501,0.118396774,-0.38,0.33,96,0
HOEM,1/13/96,-2.446874999,0.249151463,-3.13,-1.95,96,0.105,0.067885353,-0.1,0.27,96,0
HOEM,1/14/96,-2.080104172,0.730537653,-3.21,-0.68,96,0.101145833,0.144199202,-0.1,0.83,96,0
HOEM,1/15/96,-3.111562503,0.678602794,-4.32,-1.29,96,0.1525,0.10954451,0,0.65,96,0
HOEM,1/16/96,-2.663229162,1.01707267,-4.46,-1.32,96,0.144583333,0.118782566,-0.01,0.56,96,0
HOEM,1/17/96,-1.779062501,1.285379387,-3.89,0.74,96,0.052395833,0.116986232,-0.28,0.32,96,0
HOEM,1/18/96,-2.749166674,1.104747345,-4.88,-1,96,0.129166666,0.189684871,-0.39,0.82,96,0
HOEM,1/19/96,-3.41062498,1.520003307,-6.43,-1.47,96,0.138749999,0.179673679,-0.37,0.57,96,0
HOEM,1/20/96,-3.612083328,0.938193028,-5.7,-1.04,96,0.080520833,0.218730161,-0.8,0.45,96,0
