
# McMurdo Dry Valleys LTER - www.mcmlter.org
# 
#########################################################################################
# MCM LTER data may be used freely with the following restrictions:
# -The Principal Investigator be sent a notice stating reasons for 
# 	acquiring any data and a description of the publication intentions.
# -The Principal Investigator of the data set be sent a copy of any
# 	report or manuscript prior to submission and be adequately cited
# 	in any resultant publications.
# -A copy of any resultant publications should be sent to the MCM LTER data
# 	manager and PI.
# -The end-user follow the guidelines set forth in the LTER Network Data Access Policy, 
#	Data Access Requirements, and General Data Use Agreement found at:
# 	http://www.mcmlter.org/data_guidelines.htm
#########################################################################################
# 
# DESCRIPTION OF COLUMN HEADERS:
# 
# All meteorological stations contain the following column headers:
# METLOCID		Met Station ID - see www.mcmlter.org/data/meteorology/locations/metlocs.html for more info
# DATE_TIME		Date and 24 Hour Time
# 
# The remaining columns depend on the parameters measured at the station and will have a statistic,
# 	followed by and underscore, followed by the parameter:
# 
# Statistics:
# MEAN		Daily/Monthly Mean
# STDDEV	Daily/Monthly Standard Deviation
# MIN		Minimum Daily/Monthly Value
# MAX		Maximum Daily/Monthly Value
# N		Number of Observations (N_COMMENTS = the number of comments. If > 0 refer to original 15-minute data)
# 
# Query Executed: 2015-11-11 20:25:52.0
# 
# METADATA URLs (copy and paste these links into your web browser):
# 
# Bonney Snowfence Station General Metadata: 
# http://mcm.lternet.edu/content/lake-bonney-snowfence-meteorological-station-measurements
# 

METLOCID,DATE_TIME,AVG_PAR_AIR_PLUS1_5M,STDDEV_PAR_AIR_PLUS1_5M,MIN_PAR_AIR_PLUS1_5M,MAX_PAR_AIR_PLUS1_5M,N_PAR_AIR_PLUS1_5M
BOYS,07/23/2005,0,0,0,0,96
BOYS,07/24/2005,0,0,0,0,96
BOYS,07/25/2005,0,0,0,0,96
BOYS,07/26/2005,0,0,0,0,96
BOYS,07/27/2005,0,0,0,0,96
BOYS,07/28/2005,0,0,0,0,96
BOYS,07/29/2005,0,0,0,0,96
BOYS,07/30/2005,0,0,0,0,96
BOYS,07/31/2005,0,0,0,0,96
BOYS,08/01/2005,0,0,0,0,96
BOYS,08/02/2005,0,0,0,0,96
BOYS,08/03/2005,0,0,0,0,96
BOYS,08/04/2005,0,0,0,0,96
BOYS,08/05/2005,.003125,.022725,0,.2,96
BOYS,08/06/2005,0,0,0,0,96
BOYS,08/07/2005,.002083,.014358,0,.1,96
BOYS,08/08/2005,.001042,.010206,0,.1,96
BOYS,08/09/2005,.070833,.217118,0,.8,96
BOYS,08/10/2005,.145833,.374424,0,1.6,96
BOYS,08/11/2005,.116667,.272094,0,.8,96
BOYS,08/12/2005,.115625,.27041,0,.8,96
BOYS,08/13/2005,.125,.285804,0,.9,96
BOYS,08/14/2005,.43125,1.055742,0,4,96
BOYS,08/15/2005,.55,1.288328,0,4.8,96
BOYS,08/16/2005,.778125,1.740309,0,6.7,96
BOYS,08/17/2005,1.073958,2.363416,0,8.7,96
BOYS,08/18/2005,.620833,1.374422,0,4.8,96
BOYS,08/19/2005,1.845833,4.06124,0,14.5,96
BOYS,08/20/2005,2.11875,4.386422,0,14.5,96
BOYS,08/21/2005,2.142708,4.34731,0,14.5,96
BOYS,08/22/2005,3.248958,6.603492,0,23.1,96
BOYS,08/23/2005,2.967708,5.517064,0,17.7,96
BOYS,08/24/2005,2.2,4.386006,0,14.5,96
BOYS,08/25/2005,4.1875,8.244478,0,27.4,96
BOYS,08/26/2005,5.598958,10.373483,0,32.2,96
BOYS,08/27/2005,6.592708,11.947034,0,38.7,96
BOYS,08/28/2005,8.269792,15.107559,0,51.7,96
BOYS,08/29/2005,8.8625,15.254751,0,45.1,96
BOYS,08/30/2005,9.363542,15.64939,0,45.4,96
BOYS,08/31/2005,11.41875,18.795768,0,59.2,96
BOYS,09/01/2005,14.066667,23.987702,0,81.1,96
BOYS,09/02/2005,13.105208,20.615857,0,57.5,96
BOYS,09/03/2005,13.822917,21.318104,0,58.9,96
BOYS,09/04/2005,20.228125,33.528761,0,121.7,96
BOYS,09/05/2005,15.966667,23.844195,0,67,96
BOYS,09/06/2005,19.555208,28.943523,0,82.3,96
BOYS,09/07/2005,18.23125,25.986451,0,69.3,96
BOYS,09/08/2005,19.482292,27.328427,0,72.4,96
BOYS,09/09/2005,20.959375,28.805429,0,75.8,96
BOYS,09/10/2005,26.838542,36.446374,0,94.8,96
BOYS,09/11/2005,27.489583,37.110471,0,119.4,96
BOYS,09/12/2005,24.176042,31.833996,0,81.4,96
BOYS,09/13/2005,26.420833,33.608448,0,85.6,96
BOYS,09/14/2005,31.571875,41.455398,0,141.5,96
BOYS,09/15/2005,44.269792,60.270592,0,217.5,96
BOYS,09/16/2005,37.7875,51.723356,0,154,96
BOYS,09/17/2005,33.9,41.125733,0,143.7,96
BOYS,09/18/2005,37.788542,45.703357,0,197.6,96
BOYS,09/19/2005,39.839583,48.186107,0,141.3,96
BOYS,09/20/2005,39.805208,48.064633,0,230.1,96
BOYS,09/21/2005,56.221875,69.511906,0,213,96
BOYS,09/22/2005,42.975,52.615931,0,255.4,96
BOYS,09/23/2005,46.011458,55.631717,0,269.5,96
BOYS,09/24/2005,51.84375,62.995231,0,303.5,96
BOYS,09/25/2005,53.60625,67.429528,0,335.1,96
BOYS,09/26/2005,56.390625,70.48153,0,346.7,96
BOYS,09/27/2005,67.944792,89.81079,0,370.1,96
BOYS,09/28/2005,84.353125,121.538984,0,514.2,96
BOYS,09/29/2005,86.803125,127.537286,0,498.1,96
BOYS,09/30/2005,112.178125,143.342331,0,524.8,96
BOYS,10/01/2005,95.23125,107.547767,0,411.2,96
BOYS,10/02/2005,92.344792,105.82444,0,367.8,96
BOYS,10/03/2005,103.289583,142.104919,0,577.9,96
BOYS,10/04/2005,123.446875,177.516518,0,593.5,96
BOYS,10/05/2005,151.530208,168.590773,0,514.5,96
BOYS,10/06/2005,130.523958,139.495998,0,577.8,96
BOYS,10/07/2005,114.334375,148.424717,0,611,96
BOYS,10/08/2005,160.934375,206.941663,0,636.6,96
BOYS,10/09/2005,164.620833,201.573814,0,640.3,96
BOYS,10/10/2005,190.8125,230.557738,0,678.9,96
BOYS,10/11/2005,166.521875,183.280354,0,584,96
BOYS,10/12/2005,214.935417,239.876498,0,809.3,96
BOYS,10/13/2005,245.607292,266.102232,0,876.5,96
BOYS,10/14/2005,237.979167,249.385597,0,779.6,96
BOYS,10/15/2005,279.302083,269.011106,.7,776.2,96
BOYS,10/16/2005,257.716667,251.027927,.8,743.7,96
BOYS,10/17/2005,317.516667,304.509255,1.1,806.5,96
BOYS,10/18/2005,328.545833,311.069417,2.4,820.9,96
BOYS,10/19/2005,298.035417,300.992296,2.5,849.1,96
BOYS,10/20/2005,336.189583,319.030124,4,955.6,96
BOYS,10/21/2005,292.084375,280.936273,4,869.2,96
BOYS,10/22/2005,376.280208,338.668609,8,898.4,96
BOYS,10/23/2005,331.598958,299.06662,9.7,914.2,96
BOYS,10/24/2005,386.092708,340.72113,6.4,920.3,96
BOYS,10/25/2005,399.210417,342.070092,12.1,941,96
BOYS,10/26/2005,411.771875,351.817556,16,948.3,96
BOYS,10/27/2005,413.202083,351.418669,26.5,948.3,96
BOYS,10/28/2005,418.715625,354.285202,20.2,955.6,96
BOYS,10/29/2005,436.735417,364.97029,23.3,986.1,96
BOYS,10/30/2005,449.084375,371.33259,26.7,1003.1,96
BOYS,10/31/2005,453.292708,373.504132,29.8,1055.5,96
BOYS,11/01/2005,472.541667,382.602299,32.2,1033.6,96
BOYS,11/02/2005,339.879167,304.800572,31.9,1043.3,96
BOYS,11/03/2005,390.448958,346.061432,31.4,1328.2,96
BOYS,11/04/2005,502.385417,375.483918,50.3,1060.3,96
BOYS,11/05/2005,525.934375,435.75539,41.7,1330.6,96
BOYS,11/06/2005,509.705208,395.648687,44.3,1083.5,96
BOYS,11/07/2005,509.788542,395.699122,44.2,1084.7,96
BOYS,11/08/2005,522.885417,398.057403,45.8,1107.8,96
BOYS,11/09/2005,502.891667,399.420046,67.9,1110.2,96
BOYS,11/10/2005,544.295833,406.841222,49.8,1129.7,96
BOYS,11/11/2005,516.103125,401.067493,52.3,1242.9,96
BOYS,11/12/2005,395.909375,274.614707,68.8,911.8,96
BOYS,11/13/2005,544.5625,388.384562,57.8,1180.9,96
BOYS,11/14/2005,475.354167,372.52636,67,1373.2,96
BOYS,11/15/2005,405.854167,364.823293,75.2,1354.9,96
BOYS,11/16/2005,538.935417,366.842702,77.2,1155.3,96
BOYS,11/17/2005,557.122917,407.545362,61.6,1218.6,96
BOYS,11/18/2005,608.427083,421.368431,64.2,1201.5,96
BOYS,11/19/2005,488.902083,334.174018,65.2,1211.3,96
BOYS,11/20/2005,467.44375,306.168252,99,1137,96
BOYS,11/21/2005,622.852083,434.860184,79.8,1280.7,96
BOYS,11/22/2005,640.923958,430.739399,70.7,1240.5,96
BOYS,11/23/2005,520.013542,341.778121,94.6,1145.5,96
BOYS,11/24/2005,643.8875,419.804691,88.4,1295.3,96
BOYS,11/25/2005,609.291667,434.145332,75.3,1316,96
BOYS,11/26/2005,688.997917,421.295935,95,1302.6,96
BOYS,11/27/2005,657.40625,442.049836,77.5,1288,96
BOYS,11/28/2005,617.590625,357.189666,96.2,1250.2,96
BOYS,11/29/2005,702.802083,449.424755,78.4,1318.4,96
BOYS,11/30/2005,585.41875,448.120245,81.2,1581.4,96
BOYS,12/01/2005,652.455208,414.397746,126.2,1397.5,96
BOYS,12/02/2005,507.882292,253.99447,119.4,1022.6,96
BOYS,12/03/2005,717.8875,456.31704,84.4,1336.7,96
BOYS,12/04/2005,675.014583,438.672047,85.8,1342.8,96
BOYS,12/05/2005,727.319792,452.934614,85.9,1340.3,96
BOYS,12/06/2005,707.795833,466.662711,85.9,1344,96
BOYS,12/07/2005,546.429167,440.492581,93.7,1525.4,96
BOYS,12/08/2005,451.136458,284.422271,100.8,1437.7,96
BOYS,12/09/2005,510.155208,403.398158,136.8,1532.7,96
BOYS,12/10/2005,541.232292,286.652072,151.2,1156.5,96
BOYS,12/11/2005,774.258333,475.00141,138.8,1466.9,96
BOYS,12/12/2005,701.251042,475.792397,94,1406.1,96
BOYS,12/13/2005,731.1375,512.183301,99,1767.6,96
BOYS,12/14/2005,755.572917,457.870993,92.4,1374.4,96
BOYS,12/15/2005,746.86875,456.378089,92.4,1374.4,96
BOYS,12/16/2005,627.795833,450.549679,92.4,1375.6,96
BOYS,12/17/2005,496.342708,289.617049,88.3,1033.6,96
BOYS,12/18/2005,648.671875,403.107409,186.9,1442.6,96
BOYS,12/19/2005,725.888542,410.535207,162.2,1408.5,96
BOYS,12/20/2005,634.96875,409.75948,127.5,1393.9,96
BOYS,12/21/2005,421.25625,277.281852,79.6,1490.1,96
BOYS,12/22/2005,515.313542,345.084463,118.1,1326.9,96
BOYS,12/23/2005,526.828125,236.81677,167.1,920.3,96
BOYS,12/24/2005,293.592708,128.588074,83.3,591.4,96
BOYS,12/25/2005,625.96875,355.952042,114.6,1316,96
BOYS,12/26/2005,679.119792,413.383392,180,1505.9,96
BOYS,12/27/2005,502.814583,321.693592,174,1341.5,96
BOYS,12/28/2005,704.16875,440.435587,109.4,1465.7,96
BOYS,12/29/2005,755.245833,469.429786,92.4,1372,96
BOYS,12/30/2005,740.072917,456.891369,91.7,1425.5,96
BOYS,12/31/2005,733.057292,431.780615,110.5,1370.8,96
BOYS,01/01/2006,718.723158,403.186657,105.2,1339.1,95
BOYS,01/02/2006,680.642708,436.939911,95.4,1407.3,96
BOYS,01/03/2006,555.213542,398.349702,113.3,1568,96
BOYS,01/04/2006,640.224561,466.713456,97.8,1361,57
BOYS,01/01/2007,229.7,0,229.7,229.7,1
BOYS,12/12/2007,,,,,0
BOYS,12/12/2008,,,,,0
BOYS,12/12/2009,,,,,0
BOYS,12/12/2010,,,,,0
BOYS,12/12/2011,,,,,0
BOYS,12/12/2012,,,,,0

